LOCATION,LAND_AREA,ROAD_ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITIES,Tole,City,City_Tole_Encoded,total_rooms,area_road_interaction,room_age_interaction,LAND_AREA_squared,room_density_squared,PRICE
379,2.3978952727983707,3.044522437723423,16,2.5,4.0,4.0,2076.0,131,298,10,254,8.0,200.0,40.0,100.0,0.5289256198347108,17.281246492014
269,2.3978952727983707,2.5649493574615367,4,3.0,5.0,3.0,2075.0,955,182,10,174,8.0,120.0,48.0,100.0,0.5289256198347108,17.565014657424058
367,2.3978952727983707,1.9459101490553132,4,6.0,22.0,8.0,2060.0,451,286,10,244,30.0,60.0,630.0,100.0,7.438016528925619,17.147715103853763
393,2.3978952727983707,3.044522437723423,11,2.0,4.0,2.0,2065.0,211,313,10,266,6.0,200.0,96.0,100.0,0.29752066115702475,16.5563506464056
349,2.3978952727983707,2.6390573296152584,4,3.0,5.0,3.0,2074.0,739,268,10,229,8.0,130.0,56.0,100.0,0.5289256198347108,17.01418371633128
350,2.3978952727983707,2.70805020110221,24,2.5,6.0,3.0,2076.0,1299,269,10,230,9.0,140.0,45.0,100.0,0.6694214876033059,18.197537205138154
252,2.3978952727983707,2.6390573296152584,11,2.5,4.0,4.0,2076.0,1272,166,13,359,8.0,130.0,40.0,100.0,0.5289256198347108,16.860033043306743
271,2.3978952727983707,3.044522437723423,20,2.5,6.0,4.0,2068.0,109,184,10,176,10.0,200.0,130.0,100.0,0.8264462809917354,18.22222981742365
427,2.3978952727983707,2.6390573296152584,24,2.5,3.0,3.0,2075.0,851,348,10,287,6.0,130.0,36.0,100.0,0.29752066115702475,16.97251102166758
247,2.3978952727983707,2.772588722239781,15,2.5,5.0,5.0,2068.0,113,161,10,160,10.0,150.0,130.0,100.0,0.8264462809917354,17.822843761378564
309,2.3978952727983707,2.5649493574615367,24,2.5,11.0,3.0,2070.0,1075,225,10,198,14.0,120.0,154.0,100.0,1.6198347107438016,16.677711496036597
406,2.3978952727983707,2.6390573296152584,20,2.5,5.0,5.0,2078.0,187,324,13,385,10.0,130.0,30.0,100.0,0.8264462809917354,17.46616882523204
124,2.3978952727983707,2.5649493574615367,4,4.0,6.0,4.0,2063.0,487,30,10,69,10.0,120.0,180.0,100.0,0.8264462809917354,17.073607134447293
41,2.3978952727983707,3.4965075614664802,20,2.5,4.0,6.0,2078.0,377,194,22,415,10.0,320.0,30.0,100.0,0.8264462809917354,17.11134746100564
350,2.3978952727983707,2.3978952727983707,4,2.5,7.0,4.0,2079.0,558,269,10,230,11.0,100.0,22.0,100.0,1.0,17.822843761378564
153,2.3978952727983707,2.6390573296152584,31,2.5,3.0,3.0,2076.0,1068,61,10,91,6.0,130.0,30.0,100.0,0.29752066115702475,17.01418371633128
111,2.3978952727983707,2.5649493574615367,31,2.5,5.0,4.0,2066.0,256,17,13,339,9.0,120.0,135.0,100.0,0.6694214876033059,17.370858648025116
243,2.3978952727983707,2.6390573296152584,20,2.5,6.0,5.0,2070.0,297,157,13,357,11.0,130.0,121.0,100.0,1.0,17.05418904934434
131,2.3978952727983707,2.5649493574615367,15,2.5,4.0,5.0,2078.0,784,36,13,340,9.0,120.0,27.0,100.0,0.6694214876033059,17.822843761378564
252,2.3978952727983707,2.6390573296152584,20,2.5,4.0,3.0,2076.0,72,166,13,359,7.0,130.0,35.0,100.0,0.4049586776859504,16.88356353960952
267,2.3978952727983707,2.6390573296152584,4,2.0,3.0,3.0,2070.0,492,181,10,173,6.0,130.0,66.0,100.0,0.29752066115702475,16.61887099947687
153,2.3978952727983707,2.8903717578961645,4,3.5,6.0,5.0,2073.0,350,61,10,91,11.0,170.0,88.0,100.0,1.0,18.36938746009113
288,2.3978952727983707,2.6390573296152584,12,2.5,4.0,5.0,2074.0,223,203,13,364,9.0,130.0,63.0,100.0,0.6694214876033059,17.1654146803266
153,2.3978952727983707,2.70805020110221,20,2.5,6.0,4.0,2070.0,98,61,10,91,10.0,140.0,110.0,100.0,0.8264462809917354,17.281246492014
252,2.3978952727983707,2.70805020110221,4,2.5,4.0,4.0,2070.0,1219,166,13,359,8.0,140.0,88.0,100.0,0.5289256198347108,17.57671069691365
131,2.3978952727983707,2.833213344056216,16,2.5,6.0,6.0,2060.0,1293,36,13,340,12.0,160.0,252.0,100.0,1.190082644628099,17.439851517607305
280,2.3978952727983707,3.044522437723423,24,3.0,6.0,4.0,2076.0,837,195,1,15,10.0,200.0,50.0,100.0,0.8264462809917354,16.835935492889124
93,2.3978952727983707,3.044522437723423,24,2.5,5.0,3.0,2077.0,187,1,10,49,8.0,200.0,32.0,100.0,0.5289256198347108,17.622173069956816
436,2.3978952727983707,2.5649493574615367,4,3.0,6.0,5.0,2074.0,1221,360,10,296,11.0,120.0,77.0,100.0,1.0,17.05418904934434
10,2.3978952727983707,2.5649493574615367,17,2.5,11.0,5.0,2065.0,1398,56,10,86,16.0,120.0,256.0,100.0,2.115702479338843,19.035866388448003
245,2.3978952727983707,2.6390573296152584,11,3.5,5.0,7.0,2074.0,1212,159,10,159,12.0,130.0,84.0,100.0,1.190082644628099,17.479072229734946
427,2.3978952727983707,2.833213344056216,24,2.5,4.0,3.0,2060.0,232,348,10,287,7.0,160.0,147.0,100.0,0.4049586776859504,17.129696599000436
405,2.3978952727983707,2.5649493574615367,4,2.5,6.0,6.0,2070.0,362,323,10,273,12.0,120.0,132.0,100.0,1.190082644628099,17.216707972959764
461,2.3978952727983707,2.6390573296152584,11,2.5,5.0,3.0,2076.0,1345,388,10,314,8.0,130.0,40.0,100.0,0.5289256198347108,18.420680753952364
252,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2077.0,447,166,13,359,8.0,130.0,32.0,100.0,0.5289256198347108,16.993564429978885
163,2.3978952727983707,2.5649493574615367,11,2.5,4.0,5.0,2079.0,1278,72,10,98,9.0,120.0,18.0,100.0,0.6694214876033059,17.281246492014
288,2.3978952727983707,2.6390573296152584,12,2.5,3.0,3.0,2070.0,362,203,13,364,6.0,130.0,66.0,100.0,0.29752066115702475,16.860033043306743
274,2.3978952727983707,2.6390573296152584,22,4.5,9.0,6.0,2074.0,1044,187,1,14,15.0,130.0,105.0,100.0,1.8595041322314048,17.50188690692275
347,2.3978952727983707,2.6390573296152584,31,2.5,4.0,4.0,2068.0,239,266,13,381,8.0,130.0,104.0,100.0,0.5289256198347108,17.453096744006448
393,2.3978952727983707,2.772588722239781,20,2.0,4.0,4.0,2073.0,22,313,10,266,8.0,150.0,64.0,100.0,0.5289256198347108,16.951004817371683
288,2.3978952727983707,2.70805020110221,20,2.5,4.0,4.0,2062.0,276,203,13,364,8.0,140.0,152.0,100.0,0.5289256198347108,17.479072229734946
226,2.3978952727983707,2.9444389791664403,4,6.0,5.0,4.0,2070.0,247,137,10,142,9.0,180.0,99.0,100.0,0.6694214876033059,19.00846741441004
243,2.3978952727983707,2.5649493574615367,4,2.5,6.0,4.0,2071.0,223,157,13,357,10.0,120.0,100.0,100.0,0.8264462809917354,16.88356353960952
376,2.3978952727983707,3.044522437723423,4,5.0,5.0,4.0,2070.0,135,295,10,251,9.0,200.0,99.0,100.0,0.6694214876033059,17.76675429577647
77,2.3978952727983707,2.6390573296152584,27,2.5,5.0,3.0,2078.0,1193,348,10,287,8.0,130.0,24.0,100.0,0.5289256198347108,17.1654146803266
429,2.3978952727983707,2.5649493574615367,4,5.5,15.0,7.0,2076.0,540,353,10,292,22.0,120.0,110.0,100.0,4.0,17.622173069956816
423,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2079.0,522,344,1,24,9.0,130.0,18.0,100.0,0.6694214876033059,16.52356082573315
113,2.3978952727983707,2.6390573296152584,11,3.5,8.0,4.0,2073.0,223,19,10,60,12.0,130.0,96.0,100.0,1.190082644628099,16.648723960844016
170,2.3978952727983707,2.3978952727983707,20,3.5,7.0,3.0,2069.0,577,80,10,104,10.0,100.0,120.0,100.0,0.8264462809917354,17.034386422832473
252,2.3978952727983707,2.3978952727983707,24,2.5,5.0,5.0,2078.0,522,166,13,359,10.0,100.0,30.0,100.0,0.8264462809917354,16.951004817371683
308,2.3978952727983707,2.3978952727983707,24,3.0,5.0,4.0,2074.0,614,224,1,18,9.0,100.0,63.0,100.0,0.6694214876033059,17.281246492014
366,2.3978952727983707,2.6390573296152584,4,3.5,8.0,6.0,2070.0,1223,285,13,382,14.0,130.0,154.0,100.0,1.6198347107438016,17.529082649058825
193,2.3978952727983707,2.5649493574615367,20,2.5,5.0,4.0,2069.0,107,103,13,350,9.0,120.0,108.0,100.0,0.6694214876033059,18.15280131186866
366,2.3978952727983707,2.833213344056216,31,2.5,6.0,5.0,2072.0,633,285,13,382,11.0,160.0,99.0,100.0,1.0,17.439851517607305
416,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2072.0,385,337,13,390,8.0,130.0,72.0,100.0,0.5289256198347108,16.929025911619092
131,2.3978952727983707,2.3978952727983707,4,2.5,4.0,4.0,2075.0,303,36,13,340,8.0,100.0,48.0,100.0,0.5289256198347108,17.281246492014
223,2.3978952727983707,2.6390573296152584,4,2.5,5.0,5.0,2060.0,98,134,10,139,10.0,130.0,210.0,100.0,0.8264462809917354,16.52356082573315
286,2.3978952727983707,2.6390573296152584,15,2.5,6.0,3.0,2070.0,1214,201,10,185,9.0,130.0,99.0,100.0,0.6694214876033059,17.622173069956816
209,2.3978952727983707,2.6390573296152584,24,2.5,5.0,3.0,2077.0,385,120,10,130,8.0,130.0,32.0,100.0,0.5289256198347108,16.906553056777135
470,2.3978952727983707,3.044522437723423,20,2.5,4.0,4.0,2074.0,340,395,10,320,8.0,200.0,56.0,100.0,0.5289256198347108,17.281246492014
189,2.3978952727983707,2.6390573296152584,4,1.0,2.0,1.0,2075.0,849,98,10,116,3.0,130.0,18.0,100.0,0.07438016528925619,16.41820031748273
417,2.3978952727983707,3.044522437723423,15,3.5,7.0,3.0,2076.0,415,338,10,281,10.0,200.0,50.0,100.0,0.8264462809917354,18.035018277846262
252,2.3978952727983707,2.6390573296152584,31,2.5,5.0,4.0,2072.0,691,166,13,359,9.0,130.0,81.0,100.0,0.6694214876033059,17.11134746100564
153,2.3978952727983707,2.772588722239781,20,2.5,4.0,5.0,2050.0,1138,61,10,91,9.0,150.0,279.0,100.0,0.6694214876033059,18.22222981742365
252,2.3978952727983707,2.6390573296152584,4,2.5,5.0,5.0,2076.0,249,166,13,359,10.0,130.0,50.0,100.0,0.8264462809917354,17.41282284594998
440,2.3978952727983707,2.6390573296152584,4,2.5,6.0,3.0,2078.0,223,365,10,300,9.0,130.0,27.0,100.0,0.6694214876033059,16.929025911619092
23,2.3978952727983707,2.6390573296152584,8,3.0,5.0,3.0,2079.0,1392,109,10,123,8.0,130.0,16.0,100.0,0.5289256198347108,17.312018149733785
252,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2072.0,1223,166,13,359,9.0,130.0,81.0,100.0,0.6694214876033059,17.129696599000436
89,2.3978952727983707,2.833213344056216,6,2.5,3.0,3.0,2077.0,27,395,10,320,6.0,160.0,24.0,100.0,0.29752066115702475,16.929025911619092
347,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2076.0,1342,266,13,381,8.0,130.0,40.0,100.0,0.5289256198347108,17.479072229734946
245,2.3978952727983707,2.6390573296152584,31,2.5,5.0,5.0,2074.0,271,159,10,159,10.0,130.0,70.0,100.0,0.8264462809917354,17.281246492014
206,2.3978952727983707,2.833213344056216,4,1.0,2.0,1.0,2077.0,202,116,10,127,3.0,160.0,12.0,100.0,0.07438016528925619,16.648723960844016
161,2.3978952727983707,2.5649493574615367,4,2.5,4.0,3.0,2074.0,816,70,13,346,7.0,120.0,49.0,100.0,0.4049586776859504,16.733281344102608
360,2.3978952727983707,2.6390573296152584,11,2.5,4.0,4.0,2076.0,98,279,10,239,8.0,130.0,40.0,100.0,0.5289256198347108,17.565014657424058
436,2.3978952727983707,2.6390573296152584,20,3.5,8.0,4.0,2063.0,127,360,10,296,12.0,130.0,216.0,100.0,1.190082644628099,17.11134746100564
131,2.3978952727983707,2.9444389791664403,21,2.5,4.0,4.0,2058.0,1291,36,13,340,8.0,180.0,184.0,100.0,0.5289256198347108,17.1654146803266
35,2.3978952727983707,2.6390573296152584,2,2.0,5.0,3.0,2079.0,1392,166,13,359,8.0,130.0,16.0,100.0,0.5289256198347108,17.1654146803266
153,2.3978952727983707,2.772588722239781,16,2.5,6.0,5.0,2078.0,362,61,10,91,11.0,150.0,33.0,100.0,1.0,17.281246492014
410,2.3978952727983707,2.9444389791664403,20,2.5,6.0,5.0,2071.0,534,331,1,23,11.0,180.0,110.0,100.0,1.0,17.707330876483063
217,2.3978952727983707,2.5649493574615367,4,3.0,5.0,4.0,2074.0,1214,128,10,135,9.0,120.0,63.0,100.0,0.6694214876033059,17.9426449591384
459,2.3978952727983707,2.6390573296152584,20,3.0,5.0,5.0,2077.0,366,384,13,397,10.0,130.0,40.0,100.0,0.8264462809917354,18.191267592203175
455,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2074.0,223,380,10,309,9.0,130.0,63.0,100.0,0.6694214876033059,16.41820031748273
167,2.3978952727983707,2.5649493574615367,4,2.5,5.0,5.0,2077.0,1039,77,10,101,10.0,120.0,40.0,100.0,0.8264462809917354,18.258161826219297
427,2.3978952727983707,3.044522437723423,31,2.5,6.0,3.0,2073.0,505,348,10,287,9.0,200.0,72.0,100.0,0.6694214876033059,17.822843761378564
252,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2076.0,297,166,13,359,8.0,130.0,40.0,100.0,0.5289256198347108,16.97251102166758
245,2.3978952727983707,2.772588722239781,4,2.5,5.0,5.0,2063.0,423,159,10,159,10.0,150.0,180.0,100.0,0.8264462809917354,17.41282284594998
338,2.3978952727983707,3.044522437723423,11,2.5,5.0,4.0,2072.0,891,254,10,221,9.0,200.0,81.0,100.0,0.6694214876033059,17.265498135541893
153,2.3978952727983707,2.6390573296152584,15,2.5,7.0,5.0,2069.0,1319,61,10,91,12.0,130.0,144.0,100.0,1.190082644628099,17.61771871970664
401,2.3978952727983707,2.6390573296152584,32,2.0,4.0,2.0,2065.0,1364,320,13,384,6.0,130.0,96.0,100.0,0.29752066115702475,17.370858648025116
414,2.3978952727983707,2.6390573296152584,20,2.5,6.0,3.0,2076.0,135,335,13,389,9.0,130.0,45.0,100.0,0.6694214876033059,17.281246492014
414,2.3978952727983707,3.044522437723423,11,2.5,6.0,4.0,2071.0,1265,335,13,389,10.0,200.0,100.0,100.0,0.8264462809917354,17.622173069956816
252,2.3978952727983707,2.5649493574615367,11,2.5,5.0,3.0,2060.0,1305,166,13,359,8.0,120.0,168.0,100.0,0.5289256198347108,16.733281344102608
457,2.3978952727983707,2.6390573296152584,20,2.5,4.0,3.0,2076.0,1339,382,10,311,7.0,130.0,35.0,100.0,0.4049586776859504,18.5159909328476
329,2.3978952727983707,2.833213344056216,20,2.5,4.0,4.0,2079.0,1345,245,10,214,8.0,160.0,16.0,100.0,0.5289256198347108,17.281246492014
116,2.3978952727983707,2.70805020110221,31,2.5,6.0,6.0,2075.0,29,21,10,62,12.0,140.0,72.0,100.0,1.190082644628099,17.19990085520835
379,2.3978952727983707,2.6390573296152584,11,2.5,5.0,4.0,2077.0,1273,298,10,254,9.0,130.0,36.0,100.0,0.6694214876033059,17.399029524198163
0,2.3978952727983707,2.6390573296152584,9,3.5,6.0,4.0,2079.0,1364,8,10,54,10.0,130.0,20.0,100.0,0.8264462809917354,17.1654146803266
131,2.3978952727983707,2.6390573296152584,20,2.5,4.0,5.0,2074.0,1350,36,13,340,9.0,130.0,63.0,100.0,0.6694214876033059,17.72753358339242
77,2.3978952727983707,2.6390573296152584,17,2.5,8.0,5.0,2065.0,1364,348,10,287,13.0,130.0,208.0,100.0,1.3966942148760333,17.479072229734946
344,2.3978952727983707,2.3978952727983707,11,2.5,4.0,2.0,2073.0,186,262,10,228,6.0,100.0,48.0,100.0,0.29752066115702475,16.811242881518265
288,2.3978952727983707,2.833213344056216,11,2.5,6.0,4.0,2070.0,684,203,13,364,10.0,160.0,110.0,100.0,0.8264462809917354,17.479072229734946
252,2.3978952727983707,3.044522437723423,15,2.5,5.0,3.0,2073.0,1383,166,13,359,8.0,200.0,64.0,100.0,0.5289256198347108,17.565014657424058
436,2.3978952727983707,3.044522437723423,11,2.5,6.0,5.0,2062.0,321,360,10,296,11.0,200.0,209.0,100.0,1.0,17.491811255187805
262,2.3978952727983707,2.3978952727983707,15,3.0,2.0,2.0,2077.0,1244,176,1,13,4.0,100.0,16.0,100.0,0.1322314049586777,16.454567959008102
191,2.3978952727983707,2.5649493574615367,20,2.5,6.0,4.0,2076.0,1199,100,10,117,10.0,120.0,50.0,100.0,0.8264462809917354,17.281246492014
172,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2074.0,288,82,10,105,9.0,130.0,63.0,100.0,0.6694214876033059,17.11134746100564
191,2.3978952727983707,2.3978952727983707,20,2.5,6.0,1.0,2079.0,1265,100,10,117,7.0,100.0,14.0,100.0,0.4049586776859504,17.281246492014
85,2.3978952727983707,2.9444389791664403,2,2.5,7.0,4.0,2071.0,1187,369,10,302,11.0,180.0,110.0,100.0,1.0,16.951004817371683
252,2.3978952727983707,3.044522437723423,11,2.5,3.0,4.0,2076.0,877,166,13,359,7.0,200.0,35.0,100.0,0.4049586776859504,17.296750678069195
281,2.3978952727983707,3.2188758248682006,4,2.5,9.0,4.0,2074.0,461,196,10,182,13.0,240.0,91.0,100.0,1.3966942148760333,17.989897843244528
153,2.3978952727983707,2.6390573296152584,25,2.5,5.0,4.0,2072.0,223,61,10,91,9.0,130.0,81.0,100.0,0.6694214876033059,18.560442695023177
148,2.3978952727983707,2.5649493574615367,24,2.5,5.0,4.0,2059.0,92,54,13,343,9.0,120.0,198.0,100.0,0.6694214876033059,17.216707972959764
111,2.3978952727983707,3.258096538021482,11,4.5,5.0,3.0,2058.0,453,17,13,339,8.0,250.0,184.0,100.0,0.5289256198347108,17.312018149733785
278,2.3978952727983707,2.5649493574615367,4,3.5,6.0,3.0,2076.0,1223,190,10,180,9.0,120.0,45.0,100.0,0.6694214876033059,17.479072229734946
297,2.3978952727983707,2.772588722239781,20,2.5,5.0,3.0,2074.0,94,213,13,367,8.0,150.0,56.0,100.0,0.5289256198347108,17.129696599000436
147,2.3978952727983707,2.6390573296152584,31,2.0,4.0,4.0,2074.0,1329,53,10,84,8.0,130.0,56.0,100.0,0.5289256198347108,17.697074376526267
263,2.3978952727983707,2.5649493574615367,20,2.5,3.0,3.0,2062.0,1120,177,10,169,6.0,120.0,114.0,100.0,0.29752066115702475,16.475770165160203
99,2.3978952727983707,2.5649493574615367,28,3.0,6.0,5.0,2074.0,1398,57,10,87,11.0,120.0,77.0,100.0,1.0,16.929025911619092
389,2.3978952727983707,2.833213344056216,24,2.5,6.0,3.0,2065.0,1039,310,1,21,9.0,160.0,144.0,100.0,0.6694214876033059,17.95067713070663
350,2.3978952727983707,2.833213344056216,4,2.5,4.0,4.0,2072.0,278,269,10,230,8.0,160.0,72.0,100.0,0.5289256198347108,17.281246492014
361,2.3978952727983707,3.044522437723423,11,4.5,34.0,34.0,2070.0,47,280,10,240,68.0,200.0,748.0,100.0,38.21487603305785,18.234351177809064
252,2.3978952727983707,2.6390573296152584,20,2.5,4.0,4.0,2069.0,685,166,13,359,8.0,130.0,96.0,100.0,0.5289256198347108,17.034386422832473
131,2.3978952727983707,3.044522437723423,11,2.5,3.0,4.0,2075.0,223,36,13,340,7.0,200.0,42.0,100.0,0.4049586776859504,16.906553056777135
116,2.3978952727983707,2.6390573296152584,4,3.0,6.0,4.0,2068.0,1264,21,10,62,10.0,130.0,130.0,100.0,0.8264462809917354,17.341871111992198
320,2.3978952727983707,2.9444389791664403,31,4.5,8.0,5.0,2079.0,948,237,10,207,13.0,180.0,26.0,100.0,1.3966942148760333,17.65496289206296
474,2.3978952727983707,3.044522437723423,4,2.5,4.0,4.0,2074.0,1066,401,10,325,8.0,200.0,56.0,100.0,0.5289256198347108,18.132998684833918
318,2.3978952727983707,2.6390573296152584,15,2.5,6.0,3.0,2073.0,417,235,10,205,9.0,130.0,72.0,100.0,0.6694214876033059,18.099097133618006
235,2.3978952727983707,2.6390573296152584,20,2.5,5.0,4.0,2065.0,574,147,10,151,9.0,130.0,144.0,100.0,0.6694214876033059,17.296750678069195
442,2.3978952727983707,3.044522437723423,11,2.5,4.0,5.0,2065.0,691,366,10,301,9.0,200.0,144.0,100.0,0.6694214876033059,17.849751213815786
223,2.3978952727983707,2.3978952727983707,31,3.5,8.0,4.0,2074.0,229,134,10,139,12.0,100.0,84.0,100.0,1.190082644628099,17.21336907180573
436,2.3978952727983707,2.6390573296152584,15,3.5,6.0,5.0,2069.0,1223,360,10,296,11.0,130.0,132.0,100.0,1.0,17.473930830366697
452,2.3978952727983707,3.044522437723423,15,2.5,4.0,4.0,2072.0,333,377,13,395,8.0,200.0,72.0,100.0,0.5289256198347108,17.697074376526267
408,2.3978952727983707,2.3978952727983707,24,2.5,5.0,4.0,2060.0,254,326,13,387,9.0,100.0,189.0,100.0,0.6694214876033059,17.622173069956816
436,2.3978952727983707,2.6390573296152584,15,2.5,5.0,3.0,2063.0,798,360,10,296,8.0,130.0,144.0,100.0,0.5289256198347108,17.479072229734946
13,2.3978952727983707,2.833213344056216,2,2.5,5.0,5.0,2069.0,1398,61,15,401,10.0,160.0,120.0,100.0,0.8264462809917354,18.603002309079653
128,2.3978952727983707,3.044522437723423,11,1.0,2.0,2.0,2072.0,242,34,10,73,4.0,200.0,36.0,100.0,0.1322314049586777,16.341239282272525
116,2.3978952727983707,2.6390573296152584,4,4.0,3.0,3.0,2076.0,362,21,10,62,6.0,130.0,30.0,100.0,0.29752066115702475,16.97251102166758
225,2.3978952727983707,2.6390573296152584,20,5.0,20.0,22.0,2080.0,405,136,10,141,42.0,130.0,42.0,100.0,14.578512396694217,17.822843761378564
153,2.3978952727983707,3.044522437723423,31,2.5,6.0,5.0,2070.0,223,61,10,91,11.0,200.0,121.0,100.0,1.0,18.064005814299346
462,2.3978952727983707,2.6390573296152584,16,2.5,7.0,4.0,2076.0,417,389,13,398,11.0,130.0,55.0,100.0,1.0,17.11134746100564
423,2.3978952727983707,2.6390573296152584,20,2.5,5.0,3.0,2077.0,603,344,1,24,8.0,130.0,32.0,100.0,0.5289256198347108,16.906553056777135
133,2.3978952727983707,2.5649493574615367,20,2.5,5.0,4.0,2077.0,185,38,10,76,9.0,120.0,36.0,100.0,0.6694214876033059,17.21001898503268
158,2.3978952727983707,2.5649493574615367,31,3.5,6.0,6.0,2071.0,223,66,10,93,12.0,120.0,120.0,100.0,1.190082644628099,17.216707972959764
329,2.3978952727983707,2.772588722239781,4,2.5,5.0,4.0,2074.0,74,245,10,214,9.0,150.0,63.0,100.0,0.6694214876033059,17.473930830366697
215,2.3978952727983707,2.6390573296152584,31,2.5,5.0,4.0,2050.0,700,126,1,11,9.0,130.0,279.0,100.0,0.6694214876033059,17.50439003707821
160,2.3978952727983707,2.70805020110221,20,2.5,5.0,4.0,2067.0,336,69,10,96,9.0,140.0,126.0,100.0,0.6694214876033059,17.50439003707821
106,2.3978952727983707,2.5649493574615367,15,5.0,10.0,6.0,2076.0,130,13,10,56,16.0,120.0,80.0,100.0,2.115702479338843,18.5159909328476
153,2.3978952727983707,2.772588722239781,4,2.5,4.0,4.0,2072.0,941,61,10,91,8.0,150.0,72.0,100.0,0.5289256198347108,17.296750678069195
345,2.3978952727983707,3.044522437723423,20,2.5,6.0,4.0,2078.0,1124,263,13,378,10.0,200.0,30.0,100.0,0.8264462809917354,17.182806422433504
101,2.3978952727983707,2.5649493574615367,25,2.5,7.0,3.0,2063.0,223,8,10,54,10.0,120.0,180.0,100.0,0.8264462809917354,17.41282284594998
392,2.3978952727983707,2.833213344056216,11,2.5,6.0,4.0,2077.0,216,312,10,265,10.0,160.0,40.0,100.0,0.8264462809917354,17.1654146803266
131,2.3978952727983707,3.044522437723423,24,2.5,6.0,4.0,2080.0,52,36,13,340,10.0,200.0,10.0,100.0,0.8264462809917354,17.50439003707821
252,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2075.0,143,166,13,359,9.0,130.0,54.0,100.0,0.6694214876033059,16.88356353960952
347,2.3978952727983707,2.772588722239781,15,2.5,5.0,4.0,2074.0,1347,266,13,381,9.0,150.0,63.0,100.0,0.6694214876033059,17.281246492014
252,2.3978952727983707,2.6390573296152584,11,2.5,5.0,4.0,2079.0,1223,166,13,359,9.0,130.0,18.0,100.0,0.6694214876033059,17.356469910987094
124,2.3978952727983707,2.3978952727983707,31,2.5,7.0,4.0,2079.0,98,30,10,69,11.0,100.0,22.0,100.0,1.0,17.1654146803266
27,2.3978952727983707,2.5649493574615367,8,2.5,6.0,3.0,2074.0,1398,136,10,141,9.0,120.0,63.0,100.0,0.6694214876033059,17.01418371633128
402,2.3978952727983707,2.8903717578961645,15,2.5,5.0,4.0,2076.0,1242,320,13,384,9.0,170.0,45.0,100.0,0.6694214876033059,18.258161826219297
